incident_name,incident_id,DSCI_current,DSCI_4wk_avg,DSCI_8wk_avg,DSCI_12wk_avg,DSCI_16wk_avg,DSCI_25wk_avg,DSCI_36wk_avg,DSCI_42wk_avg,DSCI_52wk_avg,eddi90d_current,spei180d_current,pdsi_current,eddi90d_1wk_avg,spei180d_1wk_avg,pdsi_1wk_avg,eddi90d_2wk_avg,spei180d_2wk_avg,pdsi_2wk_avg,eddi90d_4wk_avg,spei180d_4wk_avg,pdsi_4wk_avg
Heacock Fire,8fb3a438-3146-4b8d-8f20-bfa8d6610f84,269.0,268.75,265.0,256.3333333333333,234.9375,206.16,201.0344827586207,201.0344827586207,201.0344827586207,2.0899999141693115,-1.4500000476837158,-2.609999895095825,1.7699999809265137,-1.4500000476837158,-2.720000028610229,1.8766666650772093,-1.4500000476837158,-2.7333333492279053,1.7833333015441897,-1.3650000095367432,-2.776666641235352
Gilman Fire,2b300dd5-4474-4b8a-9b4c-3a3014afe27d,269.0,268.75,265.0,256.3333333333333,234.9375,206.16,201.0344827586207,201.0344827586207,201.0344827586207,1.4500000476837158,-1.4500000476837158,-2.880000114440918,1.4500000476837158,-1.4500000476837158,-2.890000104904175,1.53000009059906,-1.3933333158493042,-2.906666755676269,1.6100000143051147,-1.31166672706604,-2.9533333778381348
50 Fire,4630e9ce-88ec-4159-9bc9-25ff5f8216cc,300.0,300.0,250.0,225.0,193.75,144.0,124.17241379310344,124.17241379310344,124.17241379310344,1.4500000476837158,-2.0899999141693115,-2.759999990463257,1.4500000476837158,-2.0899999141693115,-2.8299999237060547,1.4500000476837158,-2.0899999141693115,-2.8966667652130127,1.53000009059906,-2.0899999141693115,-3.059999942779541
Paskenta Fire,4423899b-6197-4ef5-9f73-bca1763f17e6,300.0,300.0,250.0,225.0,193.75,144.84,124.86206896551724,124.86206896551724,124.86206896551724,2.0899999141693115,-2.0899999141693115,-3.3299999237060547,1.8899999856948853,-2.0899999141693115,-3.0349998474121094,1.8233333826065063,-2.0899999141693115,-3.0866665840148926,1.8899999856948853,-2.0899999141693115,-3.2066667079925537
Chuckwagon Fire,68dadbb3-6a63-483a-add9-491a69d9e0ad,300.0,300.0,258.375,238.0,209.4375,154.32,135.51724137931035,135.51724137931035,135.51724137931035,1.690000057220459,-2.0899999141693115,-3.0,1.690000057220459,-2.0899999141693115,-3.0,1.690000057220459,-2.0899999141693115,-3.0799999237060547,1.690000057220459,-2.0899999141693115,-3.176666736602783
Aspen Fire,bee8c339-4f26-4b78-a5b4-a8a0ebdb8786,300.0,300.0,300.0,298.3333333333333,290.1875,270.16,260.3448275862069,260.3448275862069,260.3448275862069,1.690000057220459,-2.0899999141693115,-3.5799999237060547,1.690000057220459,-2.0899999141693115,-3.5799999237060547,1.53000009059906,-2.0899999141693115,-3.5899999141693115,1.3600000143051147,-2.0899999141693115,-3.5866665840148926
Water Fire,86faecab-ed3a-4fce-95cf-89433a825c72,300.0,300.0,300.0,300.0,294.0,286.84,284.8,284.8,284.8,2.0899999141693115,-2.0899999141693115,-3.7799999713897705,2.0899999141693115,-2.0899999141693115,-3.7799999713897705,2.0899999141693115,-2.0899999141693115,-3.8333332538604736,2.0899999141693115,-2.0899999141693115,-3.885999917984009
Pratt Fire,f1d7f375-8aa3-4cb5-a864-bae9bb90cbd1,300.0,300.0,262.5,241.66666666666666,206.25,152.0,126.66666666666667,126.66666666666667,126.66666666666667,2.0899999141693115,-2.0899999141693115,-3.130000114440918,2.0899999141693115,-2.0899999141693115,-3.130000114440918,2.0899999141693115,-2.0899999141693115,-3.2799999713897705,2.0899999141693115,-2.0899999141693115,-3.3940000534057617
Silverwood Fire,ed51bbd2-6f8e-4f46-9073-3673a583fada,272.0,272.0,271.5,270.0,262.375,250.36,247.83333333333334,247.83333333333334,247.83333333333334,1.2799999713897705,-1.4500000476837158,-3.5,1.4850000143051147,-1.4500000476837158,-3.5299999713897705,1.553333401679993,-1.4500000476837158,-3.549999952316284,1.6883333921432495,-1.433333396911621,-3.611666679382324
Lakeville Fire,c9b5d1ff-c042-4b39-8bac-b10fb6fc6c13,300.0,300.0,262.5,241.66666666666666,206.25,155.28,129.4,129.4,129.4,0.7099999785423279,-1.690000057220459,-3.049999952316284,0.7549999952316284,-1.690000057220459,-3.1100001335144043,0.8033333420753479,-1.8233333826065063,-3.1733334064483643,0.8533333539962769,-1.956666588783264,-3.323333263397217
Flume Fire,c6cfeed9-55bb-4fdb-8a52-e4d947dba721,231.0,231.0,232.0,227.66666666666666,207.375,168.72,157.26666666666668,157.26666666666668,157.26666666666668,0.6299999952316284,-1.1299999952316284,-2.609999895095825,0.6299999952316284,-1.1299999952316284,-2.609999895095825,0.9733332991600036,-1.090000033378601,-2.680000066757202,1.1299999952316284,-1.1360000371932983,-2.7179999351501465
Salmon River Complex,ba76c009-09c9-497c-b923-1ac8cf05c20d,300.0,300.0,287.5,258.3333333333333,227.1875,173.24,143.4516129032258,143.4516129032258,143.4516129032258,2.0899999141693115,-2.0899999141693115,-2.549999952316284,2.0899999141693115,-2.0899999141693115,-2.554999828338623,2.0899999141693115,-2.0899999141693115,-2.576666593551636,2.0899999141693115,-2.0899999141693115,-2.6449999809265137
Branch Fire,0b51d3d5-bb3a-426d-9c12-c1878a01d7cf,300.0,300.0,275.0,250.0,218.75,166.72,134.4516129032258,134.4516129032258,134.4516129032258,1.4500000476837158,-2.0899999141693115,-3.0199999809265137,1.4500000476837158,-2.0899999141693115,-3.0199999809265137,1.663333296775818,-2.0899999141693115,-3.0233333110809326,1.743333339691162,-2.0899999141693115,-3.1050000190734863
Orleans Complex,7d4f107b-66a9-43d2-819d-ec855c2947bf,300.0,300.0,287.0,258.0,214.875,159.12,128.32258064516128,128.32258064516128,128.32258064516128,2.0899999141693115,-2.0899999141693115,-2.880000114440918,2.0899999141693115,-2.0899999141693115,-3.5999999046325684,2.0899999141693115,-2.0899999141693115,-3.5999999046325684,2.0899999141693115,-2.0899999141693115,-3.641666650772095
Relay Fire,0658b1f8-5323-4152-b6d1-b208736587db,269.0,269.0,268.625,261.6666666666667,249.1875,215.28,205.41935483870967,205.41935483870967,205.41935483870967,0.6299999952316284,-1.4500000476837158,-3.0199999809265137,0.5850000381469727,-1.3650000095367432,-3.0349998474121094,0.6566666960716248,-1.336666703224182,-3.056666612625122,1.09333336353302,-1.3933333158493042,-3.1050000190734863
Falls Fire,4867ac70-663e-48f4-b9ae-ca0a486234ca,269.0,269.0,268.625,261.6666666666667,249.1875,215.28,205.41935483870967,205.41935483870967,205.41935483870967,0.2399999946355819,-1.2799999713897705,-2.890000104904175,0.2399999946355819,-1.2799999713897705,-2.9100000858306885,0.3166666626930237,-1.336666703224182,-2.926666736602783,0.6833333373069763,-1.3766666650772097,-2.9816665649414062
Power Fire,1e8441c2-f426-40b4-9f4f-3de9f7e232b9,300.0,300.0,291.5,282.4166666666667,264.0,211.76,177.70967741935485,177.70967741935485,177.70967741935485,0.800000011920929,-1.4500000476837158,-2.5799999237060547,0.9049999713897704,-1.5700000524520874,-2.8249998092651367,0.9800000190734864,-1.6100000143051147,-2.823333263397217,1.0883333683013916,-1.850000023841858,-2.893333196640014
Tram Fire,ac568737-dae6-4050-b1f4-62ab1f9ec930,269.0,269.0,268.75,264.0,256.3125,219.84,207.40625,207.40625,207.40625,0.8999999761581421,-1.690000057220459,-3.4800000190734863,1.0099999904632568,-2.0899999141693115,-3.829999923706055,1.06333327293396,-2.0899999141693115,-3.846666574478149,1.2283333539962769,-2.0899999141693115,-3.8566665649414062
Indian Fire,b5b63934-923d-4504-a9b1-75c885477a8d,300.0,300.0,287.5,258.3333333333333,231.25,178.88,139.75,139.75,139.75,1.2799999713897705,-2.0899999141693115,-2.720000028610229,1.2799999713897705,-2.0899999141693115,-2.720000028610229,1.3933333158493042,-2.0899999141693115,-2.759999990463257,1.6719999313354492,-2.0899999141693115,-2.8359999656677246
Silver Fire,c400203b-a7fd-4bd8-803a-f3c74bc32a2b,269.0,269.0,268.75,264.0,256.3125,219.84,207.40625,207.40625,207.40625,0.3199999928474426,-1.1299999952316284,-2.7300000190734863,0.3199999928474426,-1.1299999952316284,-2.7300000190734863,0.4233333170413971,-1.1799999475479126,-2.7666666507720947,0.6599999666213989,-1.2200000286102295,-2.802000045776367
Sharp Fire,62eabea3-40be-497d-94e4-150f011b925f,272.0,272.0,271.75,270.8333333333333,267.75,253.8,249.34375,249.34375,249.34375,1.4500000476837158,-1.4500000476837158,-2.9600000381469727,0.9950000047683716,-1.2799999713897705,-3.014999866485596,1.0,-1.2799999713897705,-3.039999961853028,1.34333336353302,-1.2549999952316284,-3.121666669845581
Coyote Fire,2b84c8a2-e2e8-45a2-9221-e8075608c218,300.0,300.0,289.375,259.9166666666667,240.6875,214.8,201.84375,201.84375,201.84375,0.3199999928474426,-0.8999999761581421,-1.8799999952316284,0.3549999892711639,-0.9549999833106996,-1.8899999856948853,0.4166666567325592,-0.9366666674613952,-1.899999976158142,0.5516666769981384,-0.9366666674613952,-1.93833327293396
Corral Complex,f3dcbca8-f8ed-46d0-8f6e-9c7fc2fb03e6,300.0,300.0,299.5,266.3333333333333,232.3125,171.12,133.6875,133.6875,133.6875,2.0899999141693115,-1.690000057220459,-3.849999904632568,2.0899999141693115,-1.8899999856948853,-3.8350000381469727,2.0899999141693115,-1.956666588783264,-3.816666603088379,2.0899999141693115,-2.0233333110809326,-3.7733333110809326
American Fire,8213f5c7-34fa-403b-a4bc-da2ace6e6625,300.0,300.0,280.375,253.58333333333334,230.0625,175.08,137.15625,137.15625,137.15625,1.2799999713897705,-1.2799999713897705,-1.75,1.1449999809265137,-1.4850000143051147,-1.7549999952316284,1.1399999856948853,-1.6866666078567505,-1.7599999904632568,1.3216667175292969,-1.888333320617676,-1.8550000190734863
Cloverdale Fire,0537a175-8fe9-4f5f-b56f-77848fa195f4,300.0,300.0,300.0,270.6666666666667,246.75,188.68,144.57575757575756,144.57575757575756,144.57575757575756,1.1299999952316284,-1.2799999713897705,-2.799999952316284,1.2899999618530271,-1.2799999713897705,-2.799999952316284,1.1966667175292969,-1.4166666269302368,-2.803333282470703,1.3350000381469729,-1.753333330154419,-2.806666612625122
Cottonwood Fire,e16c204e-58d6-4f78-bc97-729b16ef9f83,300.0,300.0,300.0,275.0,251.6875,195.44,152.93939393939394,152.93939393939394,152.93939393939394,0.8999999761581421,-2.0899999141693115,-2.5,1.4850000143051147,-2.0899999141693115,-2.25,1.553333401679993,-2.0899999141693115,-2.246666669845581,1.8216665983200075,-2.0899999141693115,-2.2216668128967285
Swedes Fire,0758e1c0-95ea-47e7-b5c1-5f3ea96bc664,300.0,300.0,300.0,266.6666666666667,243.75,189.36,144.4848484848485,144.4848484848485,144.4848484848485,1.2799999713897705,-1.2799999713897705,-2.259999990463257,1.2799999713897705,-1.2799999713897705,-2.259999990463257,1.246666669845581,-1.336666703224182,-2.283333301544189,1.3200000524520874,-1.6466666460037231,-2.3316667079925537
Union Fire,db009f8f-8b9d-44bb-a3f6-83f319c84d72,300.0,300.0,294.625,263.0833333333333,242.0,186.52,141.54545454545453,141.54545454545453,141.54545454545453,1.0099999904632568,-1.4500000476837158,-2.789999961853028,1.0099999904632568,-1.4500000476837158,-2.789999961853028,1.06333327293396,-1.4500000476837158,-2.8299999237060547,1.1716666221618652,-1.663333296775818,-2.883333206176758
Double Fire,ae025ba5-8b5d-48de-ad5e-3037de3d18e9,300.0,300.0,300.0,266.6666666666667,243.75,186.88,144.6060606060606,144.6060606060606,144.6060606060606,1.1299999952316284,-1.690000057220459,-2.950000047683716,1.0099999904632568,-1.690000057220459,-3.240000009536743,1.246666669845581,-1.690000057220459,-3.289999961853028,1.3600000143051147,-1.8899999856948853,-3.3583333492279053
Pierce Fire,f23f8148-6ec4-4885-9729-0dad7c744485,269.0,269.0,268.875,266.3333333333333,259.5,224.4,209.27272727272728,209.27272727272728,209.27272727272728,-1.1299999952316284,-0.800000011920929,-1.3200000524520874,-1.1299999952316284,-0.800000011920929,-1.3200000524520874,-1.0533332824707031,-0.7699999809265137,-1.4166666269302368,-0.6066666841506958,-0.7716666460037231,-1.5750000476837158
Bridges Fire,10445e2c-979d-49a2-82c2-c3789bd2449a,300.0,300.0,300.0,272.25,253.5,200.88,155.45454545454547,155.45454545454547,155.45454545454547,1.2799999713897705,-1.690000057220459,-3.680000066757202,1.4500000476837158,-1.4500000476837158,-3.180000066757202,1.4500000476837158,-1.4500000476837158,-3.220000028610229,1.4980000257492063,-1.5460000038146973,-3.257999897003174
Cleghorn Fire,c7f05927-66a4-403c-9048-aeb42eca0211,274.0,272.5,272.125,271.4166666666667,269.375,255.6,250.0909090909091,250.0909090909091,250.0909090909091,0.8999999761581421,-1.690000057220459,-2.950000047683716,1.0099999904632568,-1.690000057220459,-3.069999933242798,1.0299999713897705,-1.690000057220459,-3.0999999046325684,1.0540000200271606,-1.690000057220459,-3.131999969482422
Rim Fire,5fb18d4d-213f-4d83-a179-daaf11939e78,300.0,300.0,300.0,288.5833333333333,278.25,233.04,185.12121212121212,185.12121212121212,185.12121212121212,1.0099999904632568,-1.690000057220459,-2.8399999141693115,1.0099999904632568,-1.690000057220459,-2.8399999141693115,1.2766666412353516,-1.690000057220459,-2.869999885559082,1.312000036239624,-1.690000057220459,-2.8980000019073486
Shirley Fire,5421868e-52ba-4737-8169-325e0aa040e4,396.0,324.0,312.0,308.0,306.0,292.0,289.09090909090907,289.09090909090907,289.09090909090907,1.0099999904632568,-2.0899999141693115,-3.890000104904175,1.204999923706055,-2.0899999141693115,-4.085000038146973,1.3666666746139526,-2.0899999141693115,-4.119999885559082,1.5283334255218506,-2.0899999141693115,-4.230000019073486
Plumas Lightning Complex (Hough),5015b3c2-2bae-4cce-9bf8-f1b25b0ce1e6,300.0,300.0,298.875,265.9166666666667,243.25,188.56,147.75757575757575,147.75757575757575,147.75757575757575,0.5400000214576721,-2.0899999141693115,-2.359999895095825,0.4650000035762787,-2.0899999141693115,-2.3949999809265137,0.6100000143051147,-2.0899999141693115,-2.4200000762939453,0.7950000166893005,-2.0899999141693115,-2.486666679382324
Burney Lightning Series (Warner Fire),f21a41c6-0905-4531-9bdf-2456d0051eed,300.0,300.0,300.0,270.6666666666667,246.75,188.68,144.57575757575756,144.57575757575756,144.57575757575756,0.1700000017881393,-1.1299999952316284,-2.190000057220459,0.1000000014901161,-1.1449999809265137,-2.054999828338623,0.3033333122730255,-1.1899999380111694,-2.056666612625122,0.5799999833106995,-1.2916666269302368,-2.053333282470703
Gobblers Fire,b202bd85-c5ef-4bdf-8270-d556f95c3742,274.0,273.0,272.5,272.0,270.75,257.4,250.7941176470588,250.7941176470588,250.7941176470588,0.800000011920929,-1.1299999952316284,-2.950000047683716,0.7549999952316284,-1.204999923706055,-2.96500015258789,0.9300000071525574,-1.2866666316986084,-2.9833333492279053,0.959999978542328,-1.368333339691162,-3.049999952316284
Deer Fire,956dbcf6-db40-4b61-b235-4ede14738f1e,300.0,300.0,300.0,275.0,256.25,198.0,150.61764705882354,150.61764705882354,150.61764705882354,1.4500000476837158,-1.4500000476837158,-2.1700000762939453,1.4500000476837158,-1.4500000476837158,-2.200000047683716,1.4500000476837158,-1.4500000476837158,-2.2100000381469727,1.5016666650772097,-1.6366666555404663,-2.241666793823242
Empire Fire,fea7802f-ba70-450a-9ad1-96e2751293a9,300.0,300.0,296.5,271.4166666666667,253.5625,194.52,146.2058823529412,146.2058823529412,146.2058823529412,0.800000011920929,-1.1299999952316284,-2.5199999809265137,0.8500000238418579,-1.204999923706055,-2.5349998474121094,0.903333306312561,-1.2300000190734863,-2.549999952316284,1.028333306312561,-1.3516666889190674,-2.588333368301392
Little Fire,b5109726-5e91-4c10-96f8-2a5bb72e5a59,274.0,273.0,272.5,272.0,270.75,257.4,250.7941176470588,250.7941176470588,250.7941176470588,0.1000000014901161,-1.0099999904632568,-2.3399999141693115,0.209999993443489,-1.0099999904632568,-2.3249998092651367,0.246666669845581,-1.0099999904632568,-2.3433332443237305,0.3599999845027923,-1.0549999475479126,-2.446666717529297
Fish Fire,a4de6058-c68c-4924-bfb5-dc8ecc3b54c0,306.0,303.0,301.5,301.0,300.75,300.48,294.47058823529414,294.47058823529414,294.47058823529414,0.7099999785423279,-1.690000057220459,-3.849999904632568,0.5400000214576721,-1.8899999856948853,-3.639999866485596,0.6600000262260437,-1.956666588783264,-3.696666717529297,0.9733333587646484,-1.956666588783264,-3.883333444595337
Centerville Fire,dd374f36-e7cb-4a48-91ee-e8be101e0f88,300.0,300.0,300.0,283.3333333333333,262.5,205.36,153.37142857142857,153.37142857142857,153.37142857142857,1.690000057220459,-1.4500000476837158,-2.059999942779541,1.690000057220459,-1.4500000476837158,-2.059999942779541,1.53000009059906,-1.53000009059906,-2.073333263397217,1.4166667461395264,-1.53000009059906,-2.1066665649414062
Tyler Fire,1476673c-df55-4c39-b117-d9d067f8a020,300.0,300.0,298.0,279.3333333333333,259.5,202.48,152.62857142857143,152.62857142857143,152.62857142857143,2.0899999141693115,-1.1299999952316284,-2.7100000381469727,2.0899999141693115,-1.1299999952316284,-2.690000057220459,1.8766666650772093,-1.34333336353302,-2.7100000381469727,1.5433332920074463,-1.43666672706604,-2.7333333492279053
Davis Creek Complex,308ce8d5-67c8-4edb-9e2f-bf6295f98d7e,300.0,300.0,300.0,300.0,275.0,250.16,245.88888888888889,245.88888888888889,245.88888888888889,-0.1000000014901161,-0.6200000047683716,-2.809999942779541,-0.1000000014901161,-0.6200000047683716,-2.809999942779541,-0.0133333345875144,-0.6499999761581421,-2.883333444595337,-0.0700000002980232,-0.7116666436195374,-2.9616665840148926
Rail Fire,0875cf4e-9948-45ed-a76d-d74564319b49,300.0,300.0,300.0,300.0,275.0,250.16,245.88888888888889,245.88888888888889,245.88888888888889,-0.3199999928474426,-0.3899999856948852,-2.25,-0.1749999970197677,-0.4650000035762787,-2.289999961853028,-0.106666661798954,-0.4900000095367431,-2.3333332538604736,-0.0816666632890701,-0.5416666865348816,-2.444999933242798
Chestnut Fire,b30ee931-f349-4d21-a38a-d346c516b104,300.0,300.0,300.0,291.6666666666667,268.75,216.0,161.11111111111111,161.11111111111111,161.11111111111111,-0.3899999856948852,-1.0099999904632568,-2.0799999237060547,-0.5800000429153442,-0.6649999618530273,-2.2100000381469727,-0.59333336353302,-0.7099999785423279,-2.2266666889190674,-0.625,-0.8233333230018616,-2.2850000858306885
Morgan Fire,e33b2d80-7fec-4470-9e79-440d349b0d95,300.0,300.0,300.0,291.6666666666667,268.75,216.0,161.27777777777777,161.27777777777777,161.27777777777777,0.3199999928474426,-1.1299999952316284,-2.549999952316284,0.4749999940395355,-1.1299999952316284,-2.565000057220459,0.5266666412353516,-1.1799999475479126,-2.5799999237060547,0.5483333468437195,-1.315000057220459,-2.634999990463257
Angora Fire,d332a628-6290-4e91-b8d0-4dc663b80c38,306.0,306.0,303.0,302.0,301.5,300.96,295.1111111111111,295.1111111111111,295.1111111111111,-1.0099999904632568,-1.4500000476837158,-3.470000028610229,-0.6649999618530273,-1.3650000095367432,-3.505000114440918,-0.3866666555404663,-1.336666703224182,-3.5366666316986084,0.0416666641831398,-1.4733333587646484,-3.6483333110809326
Lyon Fire,f6f6fefa-ac4e-466f-815e-492416e37b98,231.0,231.0,231.0,231.33333333333334,230.0,200.16,169.55555555555554,169.55555555555554,169.55555555555554,-0.6200000047683716,-0.800000011920929,-1.940000057220459,-0.3149999976158142,-0.949999988079071,-2.3249998092651367,-0.1766666769981384,-0.9333333373069764,-2.3566665649414062,0.0216666627675294,-1.0716667175292969,-2.4166667461395264
Clover Fire,92af9783-eda9-4186-afe9-447f61a92636,300.0,300.0,300.0,295.6666666666667,271.75,215.32,157.52777777777777,157.52777777777777,157.52777777777777,0.800000011920929,-1.1299999952316284,-2.740000009536743,0.8600000143051147,-1.1299999952316284,-2.0,1.056666612625122,-1.0533332824707031,-2.0,1.2799999713897705,-1.1416666507720947,-2.009999990463257
Liveoak Fire,31f21c59-8a94-4b17-91aa-88ca14817162,257.0,265.5,269.0,269.9166666666667,269.9375,261.44,252.19444444444446,251.75675675675674,251.75675675675674,-0.6200000047683716,-0.8999999761581421,-2.4600000381469727,-0.6200000047683716,-0.800000011920929,-2.470000028610229,0.0399999916553497,-0.8100000023841858,-2.553333282470703,0.4519999921321869,-0.9979999661445618,-2.5859999656677246
